mar_rolling_xg,mar_rolling_shots,mar_rolling_goals,mar_rolling_passes,mar_rolling_passes_completed,mar_rolling_progressive,mar_rolling_key_passes,mar_rolling_pressures,mar_rolling_under_pressure,mar_rolling_dribbles,mar_rolling_dribbles_comp,mar_pass_completion_rate,mar_pass_completion_under_pressure,mar_xg_rate,mar_shot_rate,mar_pressure_intensity,mar_progressive_pass_rate,mar_dribble_success_rate,mar_territory_mean_x,mar_cumulative_xg,mar_cumulative_shots,mar_pass_completion_delta,minute,opp_rolling_xg,opp_rolling_shots,opp_rolling_goals,opp_rolling_passes,opp_rolling_passes_completed,opp_rolling_progressive,opp_rolling_key_passes,opp_rolling_pressures,opp_rolling_under_pressure,opp_rolling_dribbles,opp_rolling_dribbles_comp,opp_pass_completion_rate,opp_pass_completion_under_pressure,opp_xg_rate,opp_shot_rate,opp_pressure_intensity,opp_progressive_pass_rate,opp_dribble_success_rate,opp_territory_mean_x,opp_cumulative_xg,opp_cumulative_shots,opp_pass_completion_delta,xg_diff,territory_diff,momentum_index,mar_score,opp_score,score_diff,time_remaining_proxy,match_id,opponent,stage,cluster,cluster_label,pca_x,pca_y
0.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,5.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,0.1,,57.57666666666667,0.0,0,0.0004312169394806,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.1333333333333333,0.0,,24.685714285714287,0.0,0,-0.2931221656517958,0.0,32.890952380952385,0.0333333333333333,0,0,0,90,3920394,Tanzania,Group Stage,2,Chasing_Game,-1.582380098212485,2.410798401913386
0.0,0.0,0.0,17.0,15.0,4.0,0.0,2.0,8.0,0.0,0.0,0.8823529411764706,0.6666666666666666,0.0,0.0,0.1333333333333333,0.2352941176470588,,53.29485507246377,0.0,0,-0.0172158418840487,1,0.0,0.0,0.0,11.0,8.0,3.0,0.0,4.0,5.0,0.0,0.0,0.7272727272727273,1.0,0.0,0.0,0.2666666666666666,0.2727272727272727,,31.15952380952381,0.0,0,-0.0658494383790685,0.0,22.13533126293996,0.1686274509803921,0,0,0,89,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.9563141900132597,1.5992148657360226
0.0,0.0,0.0,20.0,17.0,6.0,0.0,10.0,8.0,0.0,0.0,0.85,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3,,56.22639460971269,0.0,0,-0.0495687830605193,2,0.0,0.0,0.0,24.0,18.0,8.0,0.0,4.0,16.0,0.0,0.0,0.75,0.6666666666666666,0.0,0.0,0.2666666666666666,0.3333333333333333,,36.5113492063492,0.0,0,-0.0431221656517958,0.0,19.71504540336349,0.5,0,0,0,88,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.20469266438811895,0.6400897774553337
0.0,0.0,0.0,20.0,17.0,6.0,0.0,10.0,10.0,0.0,0.0,0.85,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3,,44.50729595728452,0.0,0,-0.0495687830605193,3,0.0,0.0,0.0,28.0,20.0,9.0,0.0,4.0,16.0,0.0,0.0,0.7142857142857143,0.6666666666666666,0.0,0.0,0.2666666666666666,0.3214285714285714,,51.550178571428575,0.0,0,-0.0788364513660815,0.0,-7.042882614144055,0.5,0,0,0,87,3920394,Tanzania,Group Stage,2,Chasing_Game,0.9029064089370809,1.1555820849255627
0.0,0.0,0.0,20.0,17.0,6.0,0.0,10.0,10.0,0.0,0.0,0.85,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3,,37.475836765827616,0.0,0,-0.0495687830605193,4,0.0,0.0,0.0,28.0,20.0,9.0,0.0,4.0,16.0,0.0,0.0,0.7142857142857143,0.6666666666666666,0.0,0.0,0.2666666666666666,0.3214285714285714,,60.573476190476185,0.0,0,-0.0788364513660815,0.0,-23.09763942464857,0.5,0,0,0,86,3920394,Tanzania,Group Stage,2,Chasing_Game,1.5632844093953984,1.4495977657770474
0.0,0.0,0.0,25.0,22.0,8.0,0.0,13.0,10.0,0.0,0.0,0.88,0.6666666666666666,0.0,0.0,0.8666666666666667,0.32,,39.00442537503178,0.0,0,-0.0195687830605193,5,0.0,0.0,0.0,34.0,25.0,10.0,0.0,4.0,21.0,0.0,0.0,0.7352941176470589,0.7142857142857143,0.0,0.0,0.2666666666666666,0.2941176470588235,,56.82893849206349,0.0,0,-0.0578280480047369,0.0,-17.824513117031714,0.6200000000000001,0,0,0,85,3920394,Tanzania,Group Stage,2,Chasing_Game,1.343170524542332,1.507003193219628
0.0,0.0,0.0,34.0,30.0,12.0,0.0,16.0,16.0,0.0,0.0,0.8823529411764706,0.8333333333333334,0.0,0.0,1.0666666666666669,0.3529411764705882,,39.68014785840163,0.0,0,-0.0172158418840487,6,0.0,0.0,0.0,39.0,29.0,11.0,0.0,7.0,29.0,0.0,0.0,0.7435897435897436,0.8,0.0,0.0,0.4666666666666667,0.282051282051282,,53.32837585034014,0.0,0,-0.0495324220620522,0.0,-13.648227991938503,0.6529411764705881,0,0,0,84,3920394,Tanzania,Group Stage,2,Chasing_Game,1.1545256419823078,1.5617488501518828
0.0,0.0,0.0,42.0,38.0,17.0,0.0,18.0,23.0,1.0,0.0,0.9047619047619048,0.875,0.0,0.0,1.2,0.4047619047619047,0.0,42.15807580467285,0.0,0,0.0051931217013854,7,0.0,0.0,0.0,50.0,38.0,16.0,0.0,10.0,33.0,0.0,0.0,0.76,0.7272727272727273,0.0,0.0,0.6666666666666666,0.32,,50.08732886904762,0.0,0,-0.0331221656517958,0.0,-7.92925306437477,0.6714285714285715,0,0,0,83,3920394,Tanzania,Group Stage,2,Chasing_Game,0.861694111986669,1.515049263036746
0.19486658,1.0,0.0,58.0,54.0,21.0,1.0,19.0,29.0,1.0,0.0,0.9310344827586208,0.875,0.0129911053333333,0.0666666666666666,1.2666666666666666,0.3620689655172414,0.0,46.297201168779495,0.19486658,1,0.0314656996981013,8,0.0,0.0,0.0,53.0,40.0,17.0,0.0,14.0,39.0,0.0,0.0,0.7547169811320755,0.75,0.0,0.0,0.9333333333333332,0.320754716981132,,47.00818121693121,0.0,0,-0.0384051845197203,0.19486658,-0.7109800481517183,0.5547178428505747,0,0,0,82,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.243271628766963,1.6307027648348766
0.19486658,1.0,0.0,58.0,54.0,21.0,1.0,19.0,29.0,1.0,0.0,0.9310344827586208,0.875,0.0129911053333333,0.0666666666666666,1.2666666666666666,0.3620689655172414,0.0,49.608501460064815,0.19486658,1,0.0314656996981013,9,0.0,0.0,0.0,61.0,48.0,19.0,0.0,14.0,39.0,0.0,0.0,0.7868852459016393,0.75,0.0,0.0,0.9333333333333332,0.3114754098360656,,45.11641071428571,0.0,0,-0.0062369197501565,0.19486658,4.492090745779102,0.5547178428505747,0,0,0,81,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.44397496052527996,1.5223056466857237
0.19486658,1.0,0.0,65.0,60.0,23.0,1.0,22.0,36.0,2.0,0.0,0.9230769230769232,0.8888888888888888,0.0129911053333333,0.0666666666666666,1.4666666666666666,0.3538461538461538,0.0,52.399823461719,0.19486658,1,0.0235081400164037,10,0.0,0.0,0.0,67.0,53.0,20.0,0.0,17.0,47.0,0.0,0.0,0.7910447761194029,0.7857142857142857,0.0,0.0,1.1333333333333333,0.2985074626865671,,43.23878246753247,0.0,0,-0.0020773895323928,0.19486658,9.161040994186536,0.5464950311794872,0,0,0,80,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.5736744422203602,1.491067891320198
0.19486658,1.0,0.0,68.0,63.0,25.0,1.0,25.0,37.0,2.0,0.0,0.9264705882352942,0.8888888888888888,0.0129911053333333,0.0666666666666666,1.6666666666666667,0.3676470588235294,0.0,55.56913641885645,0.19486658,1,0.0269018051747748,11,0.0,0.0,0.0,71.0,56.0,20.0,0.0,17.0,57.0,0.0,0.0,0.7887323943661971,0.75,0.0,0.0,1.1333333333333333,0.2816901408450704,,40.508988095238095,0.0,0,-0.0043897712855986,0.19486658,15.060148323618357,0.6602959361568628,0,0,0,79,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.670779709632641,1.266543116251004
0.19486658,1.0,0.0,73.0,67.0,26.0,1.0,25.0,40.0,2.0,0.0,0.9178082191780822,0.8,0.0129911053333333,0.0666666666666666,1.6666666666666667,0.3561643835616438,0.0,52.83356182253416,0.19486658,1,0.0182394361175628,12,0.0,0.0,0.0,74.0,58.0,21.0,0.0,18.0,58.0,0.0,0.0,0.7837837837837838,0.75,0.0,0.0,1.2,0.2837837837837837,,40.76494005994006,0.0,0,-0.009338381868012,0.19486658,12.068621762594098,0.6154799275616439,0,0,0,78,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.47595011721553965,1.2399481618467227
0.19486658,1.0,0.0,73.0,67.0,26.0,1.0,27.0,41.0,2.0,0.0,0.9178082191780822,0.8,0.0129911053333333,0.0666666666666666,1.8,0.3561643835616438,0.0,55.45735502568648,0.19486658,1,0.0182394361175628,13,0.0,0.0,0.0,90.0,74.0,22.0,0.0,18.0,62.0,1.0,0.0,0.8222222222222222,0.7647058823529411,0.0,0.0,1.2,0.2444444444444444,0.0,40.175347076935225,0.0,0,0.0291000565704263,0.19486658,15.282007948751255,0.6821465942283106,0,0,0,77,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.49953668252116434,1.1551908383123601
0.19486658,1.0,0.0,86.0,79.0,29.0,1.0,29.0,47.0,2.0,0.0,0.9186046511627908,0.8333333333333334,0.0129911053333333,0.0666666666666666,1.9333333333333331,0.3372093023255814,0.0,54.50903523327637,0.19486658,1,0.0190358681022713,14,0.0,0.0,0.0,95.0,77.0,24.0,0.0,20.0,66.0,1.0,0.0,0.8105263157894737,0.7777777777777778,0.0,0.0,1.3333333333333333,0.2526315789473684,0.0,40.97593797356059,0.0,0,0.0174041501376778,0.19486658,13.53309725971578,0.663191512992248,0,0,0,76,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.5002720265300828,1.3649923740733612
0.19486658,1.0,0.0,77.0,71.0,29.0,1.0,34.0,45.0,2.0,0.0,0.922077922077922,0.9,0.0129911053333333,0.0666666666666666,2.2666666666666666,0.3766233766233766,0.0,55.46688708512822,0.19486658,1,0.0225091390174027,15,0.0,0.0,0.0,116.0,99.0,28.0,0.0,19.0,77.0,1.0,0.0,0.853448275862069,0.8181818181818182,0.0,0.0,1.2666666666666666,0.2413793103448276,0.0,41.61191523013486,0.0,0,0.0603261102102731,0.19486658,13.85497185499336,0.9026055872900434,0,0,0,75,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.25707326643651934,1.0731832002803006
0.19486658,1.0,0.0,81.0,76.0,27.0,1.0,32.0,44.0,2.0,0.0,0.9382716049382716,0.9,0.0129911053333333,0.0666666666666666,2.1333333333333333,0.3333333333333333,0.0,55.96693706014072,0.19486658,1,0.0387028218777522,16,0.0,0.0,0.0,109.0,93.0,26.0,0.0,18.0,72.0,1.0,0.0,0.8532110091743119,0.8,0.0,0.0,1.2,0.2385321100917431,0.0,41.86219300791264,0.0,0,0.060088843522516,0.19486658,14.104744052228078,0.8259822106666667,0,0,0,74,3920394,Tanzania,Group Stage,2,Chasing_Game,-0.5412026871072718,1.4463986492920893
